,labels,1,2,3
1361,1,1,0,0
1362,1,1,0,0
1363,1,1,0,0
1364,3,0,0,1
1365,1,1,0,0
1366,0,0,0,0
1367,3,0,0,1
1368,1,1,0,0
1369,0,0,0,0
1370,3,0,0,1
1371,0,0,0,0
1372,3,0,0,1
1373,0,0,0,0
1374,0,0,0,0
1375,0,0,0,0
1376,3,0,0,1
1377,0,0,0,0
1378,0,0,0,0
1379,0,0,0,0
1380,1,1,0,0
1381,3,0,0,1
1382,0,0,0,0
1383,1,1,0,0
1384,0,0,0,0
1385,0,0,0,0
1386,1,1,0,0
1387,0,0,0,0
1388,3,0,0,1
1389,3,0,0,1
1390,1,1,0,0
1391,0,0,0,0
1392,0,0,0,0
1393,0,0,0,0
1394,0,0,0,0
1395,3,0,0,1
1396,1,1,0,0
1397,1,1,0,0
1398,1,1,0,0
1399,1,1,0,0
1400,3,0,0,1
1401,3,0,0,1
1402,0,0,0,0
1403,1,1,0,0
1404,1,1,0,0
1405,0,0,0,0
1406,0,0,0,0
1407,3,0,0,1
1408,3,0,0,1
1409,0,0,0,0
1410,1,1,0,0
1411,1,1,0,0
1412,3,0,0,1
1413,0,0,0,0
1414,1,1,0,0
1415,0,0,0,0
1416,3,0,0,1
1417,0,0,0,0
1418,0,0,0,0
1419,0,0,0,0
1420,3,0,0,1
1421,0,0,0,0
1422,0,0,0,0
1423,0,0,0,0
1424,0,0,0,0
1425,1,1,0,0
1426,3,0,0,1
1427,1,1,0,0
1428,0,0,0,0
1429,3,0,0,1
1430,1,1,0,0
1431,0,0,0,0
1432,0,0,0,0
1433,0,0,0,0
1434,0,0,0,0
1435,3,0,0,1
1436,1,1,0,0
1437,0,0,0,0
1438,1,1,0,0
1439,0,0,0,0
1440,1,1,0,0
1441,3,0,0,1
1442,0,0,0,0
1443,1,1,0,0
1444,1,1,0,0
1445,0,0,0,0
1446,1,1,0,0
1447,3,0,0,1
1448,2,0,1,0
1449,3,0,0,1
1450,0,0,0,0
1451,0,0,0,0
1452,3,0,0,1
1453,0,0,0,0
1454,1,1,0,0
1455,1,1,0,0
1456,0,0,0,0
1457,0,0,0,0
1458,0,0,0,0
1459,1,1,0,0
1460,0,0,0,0
1461,0,0,0,0
1462,3,0,0,1
1463,0,0,0,0
1464,1,1,0,0
1465,1,1,0,0
1466,0,0,0,0
1467,0,0,0,0
1468,0,0,0,0
1469,0,0,0,0
1470,0,0,0,0
1471,2,0,1,0
1472,1,1,0,0
1473,0,0,0,0
1474,3,0,0,1
1475,1,1,0,0
1476,0,0,0,0
1477,1,1,0,0
1478,3,0,0,1
1479,0,0,0,0
1480,1,1,0,0
1481,1,1,0,0
1482,1,1,0,0
1483,1,1,0,0
1484,0,0,0,0
1485,0,0,0,0
1486,3,0,0,1
1487,1,1,0,0
1488,1,1,0,0
1489,1,1,0,0
1490,0,0,0,0
1491,0,0,0,0
1492,0,0,0,0
1493,1,1,0,0
1494,1,1,0,0
1495,0,0,0,0
1496,3,0,0,1
1497,0,0,0,0
1498,0,0,0,0
1499,0,0,0,0
1500,3,0,0,1
1501,3,0,0,1
1502,3,0,0,1
1503,3,0,0,1
1504,0,0,0,0
1505,3,0,0,1
1506,0,0,0,0
1507,3,0,0,1
1508,0,0,0,0
1509,3,0,0,1
1510,3,0,0,1
1511,3,0,0,1
1512,0,0,0,0
1513,0,0,0,0
1514,1,1,0,0
1515,1,1,0,0
1516,3,0,0,1
1517,1,1,0,0
1518,0,0,0,0
1519,1,1,0,0
1520,3,0,0,1
1521,0,0,0,0
1522,3,0,0,1
1523,3,0,0,1
1524,0,0,0,0
1525,1,1,0,0
1526,0,0,0,0
1527,1,1,0,0
1528,1,1,0,0
1529,1,1,0,0
1530,1,1,0,0
1531,0,0,0,0
1532,0,0,0,0
1533,2,0,1,0
1534,0,0,0,0
1535,0,0,0,0
1536,0,0,0,0
1537,1,1,0,0
1538,0,0,0,0
1539,1,1,0,0
1540,0,0,0,0
1541,0,0,0,0
1542,0,0,0,0
1543,1,1,0,0
1544,1,1,0,0
1545,3,0,0,1
1546,3,0,0,1
1547,0,0,0,0
1548,3,0,0,1
1549,0,0,0,0
1550,3,0,0,1
1551,3,0,0,1
1552,3,0,0,1
1553,3,0,0,1
1554,2,0,1,0
1555,0,0,0,0
1556,3,0,0,1
1557,1,1,0,0
1558,1,1,0,0
1559,0,0,0,0
1560,0,0,0,0
1561,0,0,0,0
1562,3,0,0,1
1563,0,0,0,0
1564,0,0,0,0
1565,0,0,0,0
1566,3,0,0,1
1567,3,0,0,1
1568,1,1,0,0
1569,1,1,0,0
1570,1,1,0,0
1571,3,0,0,1
1572,1,1,0,0
1573,0,0,0,0
1574,3,0,0,1
1575,1,1,0,0
1576,3,0,0,1
1577,3,0,0,1
1578,0,0,0,0
1579,0,0,0,0
1580,0,0,0,0
1581,0,0,0,0
1582,0,0,0,0
1583,0,0,0,0
1584,2,0,1,0
1585,3,0,0,1
1586,1,1,0,0
1587,0,0,0,0
1588,0,0,0,0
1589,0,0,0,0
1590,1,1,0,0
1591,0,0,0,0
1592,1,1,0,0
1593,0,0,0,0
1594,0,0,0,0
1595,2,0,1,0
1596,0,0,0,0
1597,1,1,0,0
1598,1,1,0,0
1599,0,0,0,0
1600,3,0,0,1
1601,2,0,1,0
1602,2,0,1,0
1603,1,1,0,0
1604,3,0,0,1
1605,0,0,0,0
1606,1,1,0,0
1607,3,0,0,1
1608,3,0,0,1
1609,3,0,0,1
1610,0,0,0,0
1611,1,1,0,0
1612,1,1,0,0
1613,1,1,0,0
1614,0,0,0,0
1615,3,0,0,1
1616,0,0,0,0
1617,0,0,0,0
1618,0,0,0,0
1619,0,0,0,0
1620,3,0,0,1
1621,3,0,0,1
1622,3,0,0,1
1623,0,0,0,0
1624,1,1,0,0
1625,3,0,0,1
1626,2,0,1,0
1627,2,0,1,0
1628,2,0,1,0
1629,0,0,0,0
1630,3,0,0,1
1631,1,1,0,0
1632,0,0,0,0
1633,3,0,0,1
1634,0,0,0,0
1635,0,0,0,0
1636,3,0,0,1
1637,1,1,0,0
1638,0,0,0,0
1639,0,0,0,0
1640,1,1,0,0
1641,1,1,0,0
1642,0,0,0,0
1643,3,0,0,1
1644,3,0,0,1
1645,0,0,0,0
1646,3,0,0,1
1647,0,0,0,0
1648,0,0,0,0
1649,0,0,0,0
1650,0,0,0,0
1651,3,0,0,1
1652,3,0,0,1
1653,1,1,0,0
1654,3,0,0,1
1655,0,0,0,0
1656,3,0,0,1
1657,0,0,0,0
1658,3,0,0,1
1659,0,0,0,0
1660,0,0,0,0
1661,0,0,0,0
1662,1,1,0,0
1663,1,1,0,0
1664,0,0,0,0
1665,0,0,0,0
1666,3,0,0,1
1667,0,0,0,0
1668,0,0,0,0
1669,0,0,0,0
1670,0,0,0,0
1671,0,0,0,0
1672,3,0,0,1
1673,3,0,0,1
1674,0,0,0,0
1675,3,0,0,1
1676,0,0,0,0
1677,3,0,0,1
1678,0,0,0,0
1679,0,0,0,0
1680,1,1,0,0
1681,2,0,1,0
1682,0,0,0,0
1683,0,0,0,0
1684,1,1,0,0
1685,0,0,0,0
1686,0,0,0,0
1687,1,1,0,0
1688,0,0,0,0
1689,0,0,0,0
1690,0,0,0,0
1691,3,0,0,1
1692,1,1,0,0
1693,0,0,0,0
1694,0,0,0,0
1695,3,0,0,1
1696,3,0,0,1
1697,1,1,0,0
1698,0,0,0,0
1699,0,0,0,0
1700,3,0,0,1
1701,2,0,1,0
1702,3,0,0,1
1703,3,0,0,1
1704,0,0,0,0
1705,3,0,0,1
1706,0,0,0,0
1707,0,0,0,0
1708,3,0,0,1
1709,1,1,0,0
1710,0,0,0,0
1711,3,0,0,1
1712,0,0,0,0
1713,3,0,0,1
1714,0,0,0,0
1715,3,0,0,1
1716,0,0,0,0
1717,0,0,0,0
1718,0,0,0,0
1719,3,0,0,1
1720,2,0,1,0
1721,0,0,0,0
1722,0,0,0,0
1723,0,0,0,0
1724,0,0,0,0
1725,3,0,0,1
1726,3,0,0,1
1727,3,0,0,1
1728,3,0,0,1
1729,0,0,0,0
1730,2,0,1,0
1731,0,0,0,0
1732,2,0,1,0
1733,1,1,0,0
1734,0,0,0,0
1735,0,0,0,0
1736,0,0,0,0
1737,3,0,0,1
1738,0,0,0,0
1739,1,1,0,0
1740,0,0,0,0
1741,3,0,0,1
1742,0,0,0,0
1743,1,1,0,0
1744,0,0,0,0
1745,0,0,0,0
1746,1,1,0,0
1747,3,0,0,1
1748,0,0,0,0
1749,0,0,0,0
1750,0,0,0,0
1751,0,0,0,0
1752,0,0,0,0
1753,0,0,0,0
1754,1,1,0,0
1755,0,0,0,0
1756,1,1,0,0
1757,3,0,0,1
1758,1,1,0,0
1759,0,0,0,0
1760,0,0,0,0
1761,0,0,0,0
1762,1,1,0,0
1763,2,0,1,0
1764,1,1,0,0
1765,3,0,0,1
1766,0,0,0,0
1767,0,0,0,0
1768,0,0,0,0
1769,3,0,0,1
1770,1,1,0,0
1771,0,0,0,0
1772,0,0,0,0
1773,3,0,0,1
1774,1,1,0,0
1775,1,1,0,0
1776,3,0,0,1
1777,3,0,0,1
1778,1,1,0,0
1779,0,0,0,0
1780,0,0,0,0
1781,0,0,0,0
1782,3,0,0,1
1783,0,0,0,0
1784,1,1,0,0
1785,3,0,0,1
1786,0,0,0,0
1787,0,0,0,0
1788,0,0,0,0
1789,0,0,0,0
1790,3,0,0,1
1791,1,1,0,0
1792,3,0,0,1
1793,3,0,0,1
1794,0,0,0,0
1795,1,1,0,0
1796,1,1,0,0
1797,3,0,0,1
1798,0,0,0,0
1799,0,0,0,0
1800,3,0,0,1
1801,1,1,0,0
1802,0,0,0,0
1803,0,0,0,0
1804,3,0,0,1
1805,3,0,0,1
1806,1,1,0,0
1807,3,0,0,1
1808,1,1,0,0
1809,0,0,0,0
1810,0,0,0,0
1811,3,0,0,1
1812,0,0,0,0
1813,0,0,0,0
1814,1,1,0,0
1815,1,1,0,0
1816,0,0,0,0
1817,2,0,1,0
1818,2,0,1,0
1819,1,1,0,0
1820,0,0,0,0
1821,1,1,0,0
1822,1,1,0,0
1823,0,0,0,0
1824,3,0,0,1
1825,0,0,0,0
1826,0,0,0,0
1827,3,0,0,1
1828,0,0,0,0
1829,0,0,0,0
1830,0,0,0,0
1831,0,0,0,0
1832,0,0,0,0
1833,0,0,0,0
1834,3,0,0,1
1835,0,0,0,0
1836,3,0,0,1
1837,3,0,0,1
1838,1,1,0,0
1839,3,0,0,1
1840,0,0,0,0
1841,1,1,0,0
1842,0,0,0,0
1843,2,0,1,0
1844,0,0,0,0
1845,3,0,0,1
1846,0,0,0,0
1847,0,0,0,0
1848,0,0,0,0
1849,3,0,0,1
1850,3,0,0,1
1851,0,0,0,0
1852,0,0,0,0
1853,0,0,0,0
1854,0,0,0,0
1855,3,0,0,1
1856,3,0,0,1
1857,1,1,0,0
1858,1,1,0,0
1859,1,1,0,0
1860,1,1,0,0
1861,0,0,0,0
1862,1,1,0,0
1863,0,0,0,0
1864,3,0,0,1
1865,3,0,0,1
1866,1,1,0,0
1867,0,0,0,0
1868,0,0,0,0
1869,1,1,0,0
1870,0,0,0,0
1871,3,0,0,1
1872,0,0,0,0
1873,1,1,0,0
1874,0,0,0,0
1875,0,0,0,0
1876,1,1,0,0
1877,1,1,0,0
1878,1,1,0,0
1879,1,1,0,0
1880,0,0,0,0
1881,0,0,0,0
1882,0,0,0,0
1883,0,0,0,0
1884,3,0,0,1
1885,3,0,0,1
1886,1,1,0,0
1887,3,0,0,1
1888,1,1,0,0
1889,0,0,0,0
1890,1,1,0,0
1891,3,0,0,1
1892,0,0,0,0
1893,1,1,0,0
1894,2,0,1,0
1895,0,0,0,0
1896,1,1,0,0
1897,0,0,0,0
1898,3,0,0,1
1899,0,0,0,0
1900,3,0,0,1
1901,0,0,0,0
1902,0,0,0,0
1903,1,1,0,0
1904,0,0,0,0
1905,0,0,0,0
1906,0,0,0,0
1907,0,0,0,0
1908,0,0,0,0
1909,3,0,0,1
1910,0,0,0,0
1911,1,1,0,0
1912,0,0,0,0
1913,0,0,0,0
1914,1,1,0,0
1915,0,0,0,0
1916,1,1,0,0
1917,3,0,0,1
1918,3,0,0,1
1919,0,0,0,0
1920,0,0,0,0
1921,3,0,0,1
1922,0,0,0,0
1923,3,0,0,1
1924,1,1,0,0
1925,1,1,0,0
1926,3,0,0,1
1927,0,0,0,0
1928,0,0,0,0
1929,0,0,0,0
1930,0,0,0,0
1931,3,0,0,1
1932,0,0,0,0
1933,1,1,0,0
1934,0,0,0,0
1935,0,0,0,0
1936,1,1,0,0
1937,1,1,0,0
1938,0,0,0,0
1939,1,1,0,0
1940,3,0,0,1
1941,1,1,0,0
1942,3,0,0,1
1943,3,0,0,1
1944,2,0,1,0
1945,0,0,0,0
1946,1,1,0,0
1947,1,1,0,0
1948,3,0,0,1
1949,0,0,0,0
1950,0,0,0,0
1951,1,1,0,0
1952,3,0,0,1
1953,3,0,0,1
1954,1,1,0,0
1955,1,1,0,0
1956,1,1,0,0
1957,3,0,0,1
1958,3,0,0,1
1959,3,0,0,1
1960,0,0,0,0
1961,3,0,0,1
1962,0,0,0,0
1963,3,0,0,1
1964,3,0,0,1
1965,0,0,0,0
1966,0,0,0,0
1967,0,0,0,0
1968,1,1,0,0
1969,0,0,0,0
1970,0,0,0,0
1971,1,1,0,0
1972,1,1,0,0
1973,0,0,0,0
1974,0,0,0,0
1975,0,0,0,0
1976,1,1,0,0
1977,1,1,0,0
1978,1,1,0,0
1979,3,0,0,1
1980,0,0,0,0
1981,0,0,0,0
1982,3,0,0,1
1983,0,0,0,0
1984,0,0,0,0
1985,1,1,0,0
1986,0,0,0,0
1987,2,0,1,0
1988,0,0,0,0
1989,3,0,0,1
1990,1,1,0,0
1991,1,1,0,0
1992,3,0,0,1
1993,1,1,0,0
1994,0,0,0,0
1995,3,0,0,1
1996,3,0,0,1
1997,3,0,0,1
1998,1,1,0,0
1999,1,1,0,0
2000,0,0,0,0
2001,3,0,0,1
2002,3,0,0,1
2003,0,0,0,0
2004,0,0,0,0
2005,1,1,0,0
2006,2,0,1,0
2007,0,0,0,0
2008,0,0,0,0
2009,3,0,0,1
2010,3,0,0,1
2011,1,1,0,0
2012,2,0,1,0
2013,0,0,0,0
2014,3,0,0,1
2015,3,0,0,1
2016,3,0,0,1
2017,0,0,0,0
2018,1,1,0,0
2019,0,0,0,0
2020,0,0,0,0
2021,3,0,0,1
2022,0,0,0,0
2023,1,1,0,0
2024,1,1,0,0
2025,0,0,0,0
2026,0,0,0,0
2027,0,0,0,0
2028,3,0,0,1
2029,3,0,0,1
2030,0,0,0,0
2031,3,0,0,1
2032,0,0,0,0
2033,0,0,0,0
2034,0,0,0,0
2035,0,0,0,0
2036,0,0,0,0
2037,0,0,0,0
2038,0,0,0,0
2039,0,0,0,0
2040,0,0,0,0
2041,3,0,0,1
2042,0,0,0,0
2043,3,0,0,1
2044,2,0,1,0
2045,0,0,0,0
2046,2,0,1,0
2047,0,0,0,0
2048,0,0,0,0
2049,1,1,0,0
2050,3,0,0,1
2051,3,0,0,1
2052,0,0,0,0
2053,0,0,0,0
2054,3,0,0,1
2055,3,0,0,1
2056,0,0,0,0
2057,3,0,0,1
2058,1,1,0,0
2059,0,0,0,0
2060,3,0,0,1
2061,0,0,0,0
2062,0,0,0,0
2063,0,0,0,0
2064,1,1,0,0
2065,3,0,0,1
2066,0,0,0,0
2067,1,1,0,0
2068,1,1,0,0
2069,0,0,0,0
2070,3,0,0,1
2071,1,1,0,0
2072,3,0,0,1
2073,0,0,0,0
2074,0,0,0,0
2075,2,0,1,0
2076,1,1,0,0
2077,0,0,0,0
2078,3,0,0,1
2079,2,0,1,0
2080,0,0,0,0
2081,3,0,0,1
2082,1,1,0,0
2083,2,0,1,0
2084,2,0,1,0
2085,2,0,1,0
2086,3,0,0,1
2087,1,1,0,0
2088,1,1,0,0
2089,1,1,0,0
2090,0,0,0,0
2091,2,0,1,0
2092,0,0,0,0
2093,0,0,0,0
2094,3,0,0,1
2095,0,0,0,0
2096,3,0,0,1
2097,0,0,0,0
2098,0,0,0,0
2099,0,0,0,0
2100,0,0,0,0
2101,1,1,0,0
2102,3,0,0,1
2103,0,0,0,0
2104,3,0,0,1
2105,0,0,0,0
2106,3,0,0,1
2107,3,0,0,1
2108,1,1,0,0
2109,3,0,0,1
2110,0,0,0,0
2111,0,0,0,0
2112,2,0,1,0
2113,1,1,0,0
2114,3,0,0,1
2115,0,0,0,0
2116,0,0,0,0
2117,3,0,0,1
2118,0,0,0,0
2119,1,1,0,0
2120,1,1,0,0
2121,0,0,0,0
2122,1,1,0,0
2123,1,1,0,0
2124,0,0,0,0
2125,0,0,0,0
2126,3,0,0,1
2127,3,0,0,1
2128,3,0,0,1
2129,0,0,0,0
2130,0,0,0,0
2131,0,0,0,0
2132,0,0,0,0
2133,0,0,0,0
2134,3,0,0,1
2135,3,0,0,1
2136,0,0,0,0
2137,3,0,0,1
2138,0,0,0,0
2139,2,0,1,0
2140,1,1,0,0
2141,3,0,0,1
2142,1,1,0,0
2143,3,0,0,1
2144,3,0,0,1
2145,0,0,0,0
2146,2,0,1,0
2147,3,0,0,1
2148,0,0,0,0
2149,3,0,0,1
2150,1,1,0,0
2151,1,1,0,0
2152,1,1,0,0
2153,0,0,0,0
2154,3,0,0,1
2155,3,0,0,1
2156,0,0,0,0
2157,0,0,0,0
2158,1,1,0,0
2159,0,0,0,0
2160,0,0,0,0
2161,3,0,0,1
2162,3,0,0,1
2163,0,0,0,0
2164,3,0,0,1
2165,3,0,0,1
2166,0,0,0,0
2167,0,0,0,0
2168,0,0,0,0
2169,0,0,0,0
2170,3,0,0,1
2171,3,0,0,1
2172,0,0,0,0
2173,3,0,0,1
2174,0,0,0,0
2175,0,0,0,0
2176,2,0,1,0
2177,2,0,1,0
2178,1,1,0,0
2179,1,1,0,0
2180,0,0,0,0
2181,2,0,1,0
2182,0,0,0,0
2183,3,0,0,1
2184,3,0,0,1
2185,0,0,0,0
2186,3,0,0,1
2187,0,0,0,0
2188,0,0,0,0
2189,0,0,0,0
2190,1,1,0,0
2191,1,1,0,0
2192,1,1,0,0
2193,1,1,0,0
2194,3,0,0,1
2195,1,1,0,0
2196,3,0,0,1
2197,3,0,0,1
2198,0,0,0,0
2199,3,0,0,1
2200,1,1,0,0
2201,1,1,0,0
2202,3,0,0,1
2203,1,1,0,0
2204,3,0,0,1
2205,1,1,0,0
2206,3,0,0,1
2207,3,0,0,1
2208,0,0,0,0
2209,0,0,0,0
2210,1,1,0,0
2211,0,0,0,0
2212,1,1,0,0
2213,0,0,0,0
2214,0,0,0,0
2215,1,1,0,0
2216,3,0,0,1
2217,1,1,0,0
2218,0,0,0,0
2219,3,0,0,1
2220,0,0,0,0
2221,3,0,0,1
2222,0,0,0,0
2223,1,1,0,0
2224,3,0,0,1
2225,1,1,0,0
2226,1,1,0,0
2227,0,0,0,0
2228,3,0,0,1
2229,3,0,0,1
2230,1,1,0,0
2231,1,1,0,0
2232,0,0,0,0
2233,1,1,0,0
2234,0,0,0,0
2235,3,0,0,1
2236,1,1,0,0
2237,3,0,0,1
2238,0,0,0,0
2239,3,0,0,1
2240,3,0,0,1
2241,0,0,0,0
2242,3,0,0,1
2243,3,0,0,1
2244,1,1,0,0
2245,0,0,0,0
2246,0,0,0,0
2247,1,1,0,0
2248,0,0,0,0
2249,3,0,0,1
2250,3,0,0,1
2251,0,0,0,0
2252,3,0,0,1
2253,1,1,0,0
2254,2,0,1,0
2255,1,1,0,0
2256,3,0,0,1
2257,3,0,0,1
2258,3,0,0,1
2259,0,0,0,0
2260,3,0,0,1
2261,0,0,0,0
2262,1,1,0,0
2263,3,0,0,1
2264,1,1,0,0
2265,3,0,0,1
2266,3,0,0,1
2267,2,0,1,0
2268,0,0,0,0
2269,3,0,0,1
2270,3,0,0,1
2271,0,0,0,0
2272,3,0,0,1
2273,3,0,0,1
2274,0,0,0,0
2275,1,1,0,0
2276,3,0,0,1
2277,0,0,0,0
2278,0,0,0,0
2279,0,0,0,0
2280,0,0,0,0
2281,0,0,0,0
2282,0,0,0,0
2283,2,0,1,0
2284,3,0,0,1
2285,3,0,0,1
2286,0,0,0,0
2287,0,0,0,0
2288,0,0,0,0
2289,0,0,0,0
2290,0,0,0,0
2291,1,1,0,0
2292,3,0,0,1
2293,0,0,0,0
2294,3,0,0,1
2295,2,0,1,0
2296,0,0,0,0
2297,3,0,0,1
2298,1,1,0,0
2299,3,0,0,1
2300,3,0,0,1
2301,1,1,0,0
2302,0,0,0,0
2303,3,0,0,1
2304,0,0,0,0
2305,1,1,0,0
2306,0,0,0,0
2307,3,0,0,1
2308,2,0,1,0
2309,2,0,1,0
2310,1,1,0,0
2311,0,0,0,0
2312,1,1,0,0
2313,3,0,0,1
2314,2,0,1,0
2315,0,0,0,0
2316,1,1,0,0
2317,0,0,0,0
2318,1,1,0,0
2319,0,0,0,0
2320,2,0,1,0
2321,3,0,0,1
2322,1,1,0,0
2323,0,0,0,0
2324,1,1,0,0
2325,0,0,0,0
2326,3,0,0,1
2327,0,0,0,0
2328,3,0,0,1
2329,1,1,0,0
2330,0,0,0,0
2331,0,0,0,0
2332,3,0,0,1
2333,0,0,0,0
2334,3,0,0,1
2335,0,0,0,0
2336,3,0,0,1
2337,3,0,0,1
2338,3,0,0,1
2339,1,1,0,0
2340,3,0,0,1
2341,0,0,0,0
2342,1,1,0,0
2343,0,0,0,0
2344,0,0,0,0
2345,3,0,0,1
2346,3,0,0,1
2347,0,0,0,0
2348,3,0,0,1
2349,0,0,0,0
2350,1,1,0,0
2351,1,1,0,0
2352,0,0,0,0
2353,0,0,0,0
2354,1,1,0,0
2355,1,1,0,0
2356,0,0,0,0
2357,0,0,0,0
2358,3,0,0,1
2359,3,0,0,1
2360,3,0,0,1
2361,0,0,0,0
2362,0,0,0,0
2363,3,0,0,1
2364,1,1,0,0
2365,0,0,0,0
2366,0,0,0,0
2367,0,0,0,0
2368,0,0,0,0
2369,1,1,0,0
2370,0,0,0,0
2371,0,0,0,0
2372,0,0,0,0
2373,0,0,0,0
2374,1,1,0,0
2375,0,0,0,0
2376,3,0,0,1
2377,0,0,0,0
2378,0,0,0,0
2379,3,0,0,1
2380,3,0,0,1
2381,3,0,0,1
2382,3,0,0,1
2383,0,0,0,0
2384,3,0,0,1
2385,3,0,0,1
2386,3,0,0,1
2387,3,0,0,1
2388,3,0,0,1
2389,1,1,0,0
2390,3,0,0,1
2391,1,1,0,0
2392,3,0,0,1
2393,3,0,0,1
2394,3,0,0,1
2395,2,0,1,0
2396,0,0,0,0
2397,3,0,0,1
2398,0,0,0,0
2399,2,0,1,0
2400,0,0,0,0
2401,1,1,0,0
2402,3,0,0,1
2403,1,1,0,0
2404,0,0,0,0
2405,0,0,0,0
2406,3,0,0,1
2407,1,1,0,0
2408,1,1,0,0
2409,1,1,0,0
2410,3,0,0,1
2411,3,0,0,1
2412,1,1,0,0
2413,0,0,0,0
2414,3,0,0,1
2415,0,0,0,0
2416,1,1,0,0
2417,0,0,0,0
2418,3,0,0,1
2419,1,1,0,0
2420,1,1,0,0
2421,1,1,0,0
2422,0,0,0,0
2423,0,0,0,0
2424,1,1,0,0
2425,2,0,1,0
2426,3,0,0,1
2427,0,0,0,0
2428,3,0,0,1
2429,0,0,0,0
2430,0,0,0,0
2431,1,1,0,0
2432,0,0,0,0
2433,0,0,0,0
2434,3,0,0,1
2435,3,0,0,1
2436,3,0,0,1
2437,0,0,0,0
2438,2,0,1,0
2439,0,0,0,0
2440,1,1,0,0
2441,0,0,0,0
2442,3,0,0,1
2443,3,0,0,1
2444,1,1,0,0
2445,1,1,0,0
2446,1,1,0,0
2447,0,0,0,0
2448,1,1,0,0
2449,2,0,1,0
2450,1,1,0,0
2451,0,0,0,0
2452,1,1,0,0
2453,3,0,0,1
2454,1,1,0,0
2455,0,0,0,0
2456,0,0,0,0
2457,0,0,0,0
2458,1,1,0,0
2459,0,0,0,0
2460,0,0,0,0
2461,2,0,1,0
2462,0,0,0,0
2463,3,0,0,1
2464,1,1,0,0
2465,1,1,0,0
2466,0,0,0,0
2467,3,0,0,1
2468,1,1,0,0
2469,0,0,0,0
2470,0,0,0,0
2471,0,0,0,0
2472,0,0,0,0
2473,2,0,1,0
2474,1,1,0,0
2475,0,0,0,0
2476,3,0,0,1
2477,2,0,1,0
2478,0,0,0,0
2479,1,1,0,0
2480,0,0,0,0
2481,0,0,0,0
2482,0,0,0,0
2483,0,0,0,0
2484,3,0,0,1
2485,3,0,0,1
2486,1,1,0,0
2487,1,1,0,0
2488,0,0,0,0
2489,3,0,0,1
2490,1,1,0,0
2491,1,1,0,0
2492,0,0,0,0
2493,1,1,0,0
2494,1,1,0,0
2495,1,1,0,0
2496,3,0,0,1
2497,3,0,0,1
2498,3,0,0,1
2499,0,0,0,0
2500,0,0,0,0
2501,0,0,0,0
2502,0,0,0,0
2503,0,0,0,0
2504,0,0,0,0
2505,0,0,0,0
2506,1,1,0,0
2507,1,1,0,0
2508,0,0,0,0
2509,1,1,0,0
2510,0,0,0,0
2511,0,0,0,0
2512,1,1,0,0
2513,1,1,0,0
2514,1,1,0,0
2515,3,0,0,1
2516,0,0,0,0
2517,3,0,0,1
2518,0,0,0,0
2519,1,1,0,0
2520,0,0,0,0
2521,3,0,0,1
2522,3,0,0,1
2523,3,0,0,1
2524,3,0,0,1
2525,1,1,0,0
2526,0,0,0,0
2527,1,1,0,0
2528,0,0,0,0
2529,0,0,0,0
2530,1,1,0,0
2531,0,0,0,0
2532,0,0,0,0
2533,1,1,0,0
2534,0,0,0,0
2535,0,0,0,0
2536,1,1,0,0
2537,0,0,0,0
2538,3,0,0,1
2539,0,0,0,0
2540,0,0,0,0
2541,0,0,0,0
2542,3,0,0,1
2543,3,0,0,1
2544,0,0,0,0
2545,1,1,0,0
2546,3,0,0,1
2547,1,1,0,0
2548,3,0,0,1
2549,3,0,0,1
2550,3,0,0,1
2551,0,0,0,0
2552,3,0,0,1
2553,0,0,0,0
2554,3,0,0,1
2555,0,0,0,0
2556,0,0,0,0
2557,3,0,0,1
2558,0,0,0,0
2559,0,0,0,0
2560,0,0,0,0
2561,3,0,0,1
2562,1,1,0,0
2563,2,0,1,0
2564,1,1,0,0
2565,1,1,0,0
2566,0,0,0,0
2567,1,1,0,0
2568,0,0,0,0
2569,2,0,1,0
2570,3,0,0,1
2571,1,1,0,0
2572,1,1,0,0
2573,1,1,0,0
2574,0,0,0,0
2575,1,1,0,0
2576,3,0,0,1
2577,3,0,0,1
2578,1,1,0,0
2579,3,0,0,1
2580,3,0,0,1
2581,0,0,0,0
2582,1,1,0,0
2583,0,0,0,0
2584,0,0,0,0
2585,3,0,0,1
2586,0,0,0,0
2587,0,0,0,0
2588,0,0,0,0
2589,1,1,0,0
2590,0,0,0,0
2591,0,0,0,0
2592,1,1,0,0
2593,3,0,0,1
2594,1,1,0,0
2595,1,1,0,0
2596,2,0,1,0
2597,0,0,0,0
2598,3,0,0,1
2599,0,0,0,0
2600,1,1,0,0
2601,0,0,0,0
2602,0,0,0,0
2603,3,0,0,1
2604,1,1,0,0
2605,0,0,0,0
2606,1,1,0,0
2607,1,1,0,0
2608,0,0,0,0
2609,1,1,0,0
2610,1,1,0,0
2611,3,0,0,1
2612,3,0,0,1
2613,3,0,0,1
2614,1,1,0,0
2615,0,0,0,0
2616,3,0,0,1
2617,3,0,0,1
2618,0,0,0,0
2619,3,0,0,1
2620,1,1,0,0
2621,0,0,0,0
2622,1,1,0,0
2623,0,0,0,0
2624,1,1,0,0
2625,1,1,0,0
2626,0,0,0,0
2627,3,0,0,1
2628,0,0,0,0
2629,0,0,0,0
2630,0,0,0,0
2631,3,0,0,1
